 Incident particle is a   Muon with M =   105.65839 MeV
 Index =  144:  shielding concrete
      Absorber with <Z/A> =  0.50274, density = 2.300          
 Sternheimer coef:  a     k=m_s   x_0    x_1    I[eV]   Cbar  delta0 
                 0.0751  3.5467  0.1301  3.0466  135.2  3.9464 0.00
 ( Restricted energy loss for Tcut = 0.05 MeV
 Table written with (1X, 1P9E10.3,0PF8.4,1pE10.3)          post-Born included in pair prod
 *** Results below 10 MeV are not dependable ***
      T         p     Ionization  brems     pair     photonuc  Radloss    dE/dx   CSDA Range dltterm dE/dx|_R
    [MeV]    [MeV/c]  -----------------------[MeV cm^2/g]------------------------  [g/cm^2]  --[MeV cm^2/g]--
  1.000E+02 1.764E+02 1.925E+00 9.656E-06 0.000E+00 9.244E-05 1.021E-04 1.925E+00 3.664E+01 -0.0067 1.579E+00
  1.200E+02 1.994E+02 1.850E+00 1.398E-05 0.000E+00 1.014E-04 1.154E-04 1.850E+00 4.725E+01 -0.0113 1.503E+00
  1.400E+02 2.218E+02 1.801E+00 1.859E-05 0.000E+00 1.104E-04 1.290E-04 1.801E+00 5.822E+01 -0.0157 1.453E+00
  1.700E+02 2.546E+02 1.756E+00 2.599E-05 0.000E+00 1.239E-04 1.499E-04 1.757E+00 7.511E+01 -0.0219 1.402E+00
  2.000E+02 2.868E+02 1.732E+00 3.393E-05 0.000E+00 1.374E-04 1.713E-04 1.732E+00 9.232E+01 -0.0278 1.371E+00
  2.500E+02 3.396E+02 1.714E+00 4.818E-05 0.000E+00 1.599E-04 2.080E-04 1.714E+00 1.214E+02 -0.0370 1.340E+00
  2.930E+02 3.844E+02 1.711E+00 6.358E-05 0.000E+00 1.823E-04 2.459E-04 1.711E+00  Minimum ionization
  3.000E+02 3.917E+02 1.711E+00 6.358E-05 0.000E+00 1.823E-04 2.459E-04 1.711E+00 1.506E+02 -0.0456 1.323E+00
  3.500E+02 4.432E+02 1.715E+00 7.998E-05 0.000E+00 2.048E-04 2.848E-04 1.715E+00 1.798E+02 -0.0537 1.314E+00
  4.000E+02 4.945E+02 1.722E+00 9.726E-05 0.000E+00 2.273E-04 3.246E-04 1.722E+00 2.089E+02 -0.0613 1.309E+00
  4.500E+02 5.455E+02 1.731E+00 1.153E-04 0.000E+00 2.498E-04 3.651E-04 1.731E+00 2.378E+02 -0.0684 1.306E+00
  5.000E+02 5.964E+02 1.741E+00 1.342E-04 0.000E+00 2.722E-04 4.064E-04 1.741E+00 2.666E+02 -0.0753 1.305E+00
  5.500E+02 6.471E+02 1.751E+00 1.536E-04 0.000E+00 2.947E-04 4.484E-04 1.752E+00 2.952E+02 -0.0818 1.304E+00
